--time	Susceptibles	Infected	Recovered	Deaths	
17.03	44037.6	36029.85	675701.8	72.78748	
17.04	44013.9	35925.45	675829.9	72.78763	
17.05	43990.29	35821.34	675957.6	72.78778	
17.06	43966.76	35717.52	676084.9	72.78792	
17.07	43943.31	35613.99	676211.9	72.78807	
17.08	43919.94	35510.75	676338.5	72.78822	
17.09	43896.64	35407.79	676464.8	72.78837	
17.1	43873.43	35305.12	676590.7	72.78851	
17.11	43850.3	35202.74	676716.2	72.78866	
17.12	43827.25	35100.64	676841.3	72.78881	
17.13	43804.27	34998.82	676966.1	72.78895	
17.14	43781.38	34897.29	677090.5	72.7891	
17.15	43758.56	34796.04	677214.6	72.78924	
17.16	43735.82	34695.07	677338.3	72.78939	
17.17	43713.16	34594.39	677461.7	72.78953	
17.18	43690.58	34493.98	677584.7	72.78967	
17.19	43668.07	34393.85	677707.3	72.78982	
17.2	43645.64	34294.01	677829.6	72.78996	
17.21	43623.29	34194.44	677951.5	72.7901	
17.22	43601.01	34095.15	678073.1	72.79024	
17.23	43578.81	33996.13	678194.3	72.79038	
17.24	43556.69	33897.4	678315.1	72.79052	
17.25	43534.64	33798.93	678435.6	72.79066	
17.26	43512.66	33700.75	678555.8	72.7908	
17.27	43490.76	33602.83	678675.6	72.79094	
17.28	43468.94	33505.19	678795.1	72.79108	
17.29	43447.19	33407.83	678914.2	72.79122	
17.3	43425.51	33310.73	679033	72.79136	
17.31	43403.91	33213.91	679151.4	72.7915	
17.32	43382.38	33117.36	679269.5	72.79164	
17.33	43360.92	33021.07	679387.2	72.79177	
17.34	43339.54	32925.06	679504.6	72.79191	
17.35	43318.23	32829.32	679621.7	72.79205	
17.36	43296.99	32733.84	679738.4	72.79218	
17.37	43275.83	32638.63	679854.7	72.79232	
17.38	43254.73	32543.69	679970.8	72.79245	
17.39	43233.71	32449.01	680086.5	72.79259	
17.4	43212.76	32354.6	680201.8	72.79272	
17.41	43191.88	32260.46	680316.9	72.79286	
17.42	43171.07	32166.57	680431.6	72.79299	
17.43	43150.33	32072.95	680545.9	72.79312	
17.44	43129.66	31979.6	680659.9	72.79326	
17.45	43109.07	31886.5	680773.6	72.79339	
17.46	43088.54	31793.67	680887	72.79352	
17.47	43068.08	31701.1	681000	72.79365	
17.48	43047.69	31608.78	681112.7	72.79378	
17.49	43027.37	31516.73	681225.1	72.79392	
17.5	43007.12	31424.93	681337.2	72.79405	
17.51	42986.93	31333.4	681448.9	72.79418	
17.52	42966.82	31242.12	681560.3	72.79431	
17.53	42946.77	31151.09	681671.3	72.79444	
17.54	42926.79	31060.32	681782.1	72.79456	
17.55	42906.88	30969.81	681892.5	72.79469	
17.56	42887.03	30879.55	682002.6	72.79482	
17.57	42867.25	30789.55	682112.4	72.79495	
17.58	42847.54	30699.8	682221.9	72.79508	
17.59	42827.9	30610.3	682331	72.7952	
17.6	42808.32	30521.06	682439.8	72.79533	
17.61	42788.81	30432.06	682548.3	72.79546	
17.62	42769.36	30343.32	682656.5	72.79558	
17.63	42749.98	30254.82	682764.4	72.79571	
17.64	42730.66	30166.58	682872	72.79583	
17.65	42711.41	30078.58	682979.2	72.79596	
17.66	42692.23	29990.83	683086.1	72.79608	
17.67	42673.11	29903.33	683192.8	72.79621	
17.68	42654.05	29816.08	683299.1	72.79633	
17.69	42635.05	29729.07	683405.1	72.79646	
17.7	42616.13	29642.31	683510.8	72.79658	
17.71	42597.26	29555.79	683616.2	72.7967	
17.72	42578.46	29469.52	683721.2	72.79682	
17.73	42559.72	29383.49	683826	72.79695	
17.74	42541.04	29297.7	683930.5	72.79707	
17.75	42522.43	29212.16	684034.6	72.79719	
17.76	42503.88	29126.85	684138.5	72.79731	
17.77	42485.39	29041.79	684242	72.79743	
17.78	42466.96	28956.97	684345.3	72.79755	
17.79	42448.6	28872.39	684448.2	72.79767	
17.8	42430.29	28788.05	684550.9	72.79779	
17.81	42412.05	28703.94	684653.2	72.79791	
17.82	42393.87	28620.08	684755.3	72.79803	
17.83	42375.75	28536.45	684857	72.79815	
17.84	42357.69	28453.06	684958.5	72.79827	
17.85	42339.69	28369.9	685059.6	72.79838	
17.86	42321.75	28286.98	685160.5	72.7985	
17.87	42303.87	28204.29	685261	72.79862	
17.88	42286.05	28121.84	685361.3	72.79874	
17.89	42268.29	28039.63	685461.3	72.79885	
17.9	42250.59	27957.64	685561	72.79897	
17.91	42232.95	27875.89	685660.4	72.79908	
17.92	42215.37	27794.37	685759.5	72.7992	
17.93	42197.85	27713.08	685858.3	72.79931	
17.94	42180.38	27632.02	685956.8	72.79943	
17.95	42162.98	27551.19	686055	72.79954	
17.96	42145.63	27470.59	686153	72.79966	
17.97	42128.34	27390.22	686250.6	72.79977	
17.98	42111.1	27310.07	686348	72.79989	
17.99	42093.93	27230.16	686445.1	72.8	
18	42076.81	27150.47	686541.9	72.80011	
18.01	42059.75	27071.01	686638.4	72.80022	
18.02	42042.74	26991.77	686734.7	72.80034	
18.03	42025.79	26912.76	686830.6	72.80045	
18.04	42008.9	26833.97	686926.3	72.80056	
18.05	41992.07	26755.41	687021.7	72.80067	
18.06	41975.29	26677.07	687116.8	72.80078	
18.07	41958.57	26598.95	687211.7	72.80089	
18.08	41941.9	26521.06	687306.2	72.801	
18.09	41925.28	26443.38	687400.5	72.80111	
18.1	41908.73	26365.93	687494.5	72.80122	
18.11	41892.23	26288.7	687588.3	72.80133	
18.12	41875.78	26211.68	687681.7	72.80144	
18.13	41859.38	26134.89	687774.9	72.80155	
18.14	41843.05	26058.32	687867.8	72.80166	
18.15	41826.76	25981.96	687960.5	72.80176	
18.16	41810.53	25905.82	688052.8	72.80187	
18.17	41794.36	25829.9	688144.9	72.80198	
18.18	41778.23	25754.19	688236.8	72.80209	
18.19	41762.16	25678.7	688328.3	72.80219	
18.2	41746.15	25603.43	688419.6	72.8023	
18.21	41730.18	25528.36	688510.6	72.80241	
18.22	41714.27	25453.52	688601.4	72.80251	
18.23	41698.42	25378.88	688691.9	72.80262	
18.24	41682.61	25304.46	688782.1	72.80272	
18.25	41666.86	25230.26	688872.1	72.80283	
18.26	41651.16	25156.26	688961.8	72.80293	
18.27	41635.51	25082.47	689051.2	72.80304	
18.28	41619.91	25008.9	689140.4	72.80314	
18.29	41604.37	24935.53	689229.3	72.80324	
18.3	41588.88	24862.38	689317.9	72.80335	
18.31	41573.43	24789.43	689406.3	72.80345	
18.32	41558.04	24716.69	689494.5	72.80355	
18.33	41542.7	24644.16	689582.3	72.80366	
18.34	41527.41	24571.84	689669.9	72.80376	
18.35	41512.17	24499.72	689757.3	72.80386	
18.36	41496.98	24427.81	689844.4	72.80396	
18.37	41481.84	24356.11	689931.2	72.80406	
18.38	41466.75	24284.61	690017.8	72.80416	
18.39	41451.71	24213.31	690104.2	72.80426	
18.4	41436.72	24142.22	690190.3	72.80436	
18.41	41421.78	24071.33	690276.1	72.80446	
18.42	41406.89	24000.65	690361.7	72.80456	
18.43	41392.05	23930.16	690447	72.80466	
18.44	41377.26	23859.88	690532.1	72.80476	
18.45	41362.51	23789.8	690616.9	72.80486	
18.46	41347.82	23719.92	690701.5	72.80496	
18.47	41333.17	23650.24	690785.8	72.80506	
18.48	41318.57	23580.76	690869.9	72.80516	
18.49	41304.02	23511.48	690953.7	72.80525	
18.5	41289.51	23442.4	691037.3	72.80535	
18.51	41275.06	23373.51	691120.6	72.80545	
18.52	41260.65	23304.83	691203.7	72.80554	
18.53	41246.29	23236.34	691286.6	72.80564	
18.54	41231.97	23168.04	691369.2	72.80574	
18.55	41217.71	23099.94	691451.5	72.80583	
18.56	41203.49	23032.04	691533.7	72.80593	
18.57	41189.31	22964.33	691615.5	72.80602	
18.58	41175.19	22896.82	691697.2	72.80612	
18.59	41161.11	22829.5	691778.6	72.80621	
18.6	41147.07	22762.37	691859.8	72.80631	
18.61	41133.09	22695.43	691940.7	72.8064	
18.62	41119.14	22628.69	692021.4	72.8065	
18.63	41105.25	22562.14	692101.8	72.80659	
18.64	41091.4	22495.78	692182	72.80668	
18.65	41077.59	22429.61	692262	72.80678	
18.66	41063.83	22363.63	692341.7	72.80687	
18.67	41050.11	22297.84	692421.2	72.80696	
18.68	41036.44	22232.24	692500.5	72.80706	
18.69	41022.82	22166.83	692579.5	72.80715	
18.7	41009.24	22101.6	692658.4	72.80724	
18.71	40995.7	22036.57	692736.9	72.80733	
18.72	40982.21	21971.72	692815.3	72.80742	
18.73	40968.76	21907.05	692893.4	72.80751	
18.74	40955.35	21842.57	692971.3	72.8076	
18.75	40941.99	21778.28	693048.9	72.8077	
18.76	40928.68	21714.17	693126.3	72.80779	
18.77	40915.4	21650.25	693203.5	72.80788	
18.78	40902.17	21586.51	693280.5	72.80796	
18.79	40888.99	21522.96	693357.2	72.80805	
18.8	40875.84	21459.58	693433.8	72.80814	
18.81	40862.74	21396.39	693510.1	72.80823	
18.82	40849.68	21333.38	693586.1	72.80832	
18.83	40836.67	21270.56	693662	72.80841	
18.84	40823.7	21207.91	693737.6	72.8085	
18.85	40810.77	21145.44	693813	72.80859	
18.86	40797.88	21083.16	693888.2	72.80867	
18.87	40785.03	21021.05	693963.1	72.80876	
18.88	40772.23	20959.12	694037.8	72.80885	
18.89	40759.46	20897.38	694112.4	72.80893	
18.9	40746.74	20835.8	694186.6	72.80902	
18.91	40734.06	20774.41	694260.7	72.80911	
18.92	40721.42	20713.19	694334.6	72.80919	
18.93	40708.83	20652.15	694408.2	72.80928	
18.94	40696.27	20591.29	694481.6	72.80936	
18.95	40683.75	20530.6	694554.8	72.80945	
18.96	40671.28	20470.09	694627.8	72.80954	
18.97	40658.85	20409.75	694700.6	72.80962	
18.98	40646.45	20349.58	694773.2	72.8097	
18.99	40634.1	20289.59	694845.5	72.80979	
19	40621.79	20229.77	694917.6	72.80987	
19.01	40609.51	20170.13	694989.6	72.80996	
19.02	40597.28	20110.65	695061.3	72.81004	
19.03	40585.08	20051.35	695132.8	72.81012	
19.04	40572.93	19992.22	695204	72.81021	
19.05	40560.82	19933.26	695275.1	72.81029	
19.06	40548.74	19874.47	695346	72.81037	
19.07	40536.7	19815.85	695416.6	72.81045	
19.08	40524.71	19757.4	695487.1	72.81054	
19.09	40512.75	19699.12	695557.3	72.81062	
19.1	40500.83	19641.01	695627.4	72.8107	
19.11	40488.95	19583.06	695697.2	72.81078	
19.12	40477.11	19525.28	695766.8	72.81086	
19.13	40465.3	19467.67	695836.2	72.81094	
19.14	40453.54	19410.23	695905.4	72.81102	
19.15	40441.81	19352.95	695974.4	72.8111	
19.16	40430.12	19295.84	696043.2	72.81118	
19.17	40418.47	19238.89	696111.8	72.81126	
19.18	40406.86	19182.11	696180.2	72.81134	
19.19	40395.28	19125.49	696248.4	72.81142	
19.2	40383.74	19069.04	696316.4	72.8115	
19.21	40372.24	19012.74	696384.2	72.81158	
19.22	40360.78	18956.62	696451.8	72.81166	
19.23	40349.35	18900.65	696519.2	72.81174	
19.24	40337.96	18844.85	696586.4	72.81182	
19.25	40326.6	18789.21	696653.4	72.8119	
19.26	40315.29	18733.72	696720.2	72.81197	
19.27	40304.01	18678.4	696786.8	72.81205	
19.28	40292.76	18623.24	696853.2	72.81213	
19.29	40281.56	18568.24	696919.4	72.81221	
19.3	40270.39	18513.4	696985.4	72.81228	
19.31	40259.25	18458.72	697051.2	72.81236	
19.32	40248.15	18404.2	697116.8	72.81244	
19.33	40237.09	18349.83	697182.3	72.81251	
19.34	40226.06	18295.62	697247.5	72.81259	
19.35	40215.07	18241.57	697312.5	72.81266	
19.36	40204.11	18187.68	697377.4	72.81274	
19.37	40193.19	18133.94	697442.1	72.81281	
19.38	40182.31	18080.36	697506.5	72.81289	
19.39	40171.46	18026.93	697570.8	72.81296	
19.4	40160.64	17973.66	697634.9	72.81304	
19.41	40149.86	17920.54	697698.8	72.81311	
19.42	40139.11	17867.58	697762.5	72.81319	
19.43	40128.4	17814.77	697826	72.81326	
19.44	40117.72	17762.11	697889.3	72.81334	
19.45	40107.08	17709.61	697952.5	72.81341	
19.46	40096.47	17657.26	698015.5	72.81348	
19.47	40085.9	17605.06	698078.2	72.81356	
19.48	40075.36	17553.01	698140.8	72.81363	
19.49	40064.85	17501.12	698203.2	72.8137	
19.5	40054.38	17449.37	698265.4	72.81377	
19.51	40043.94	17397.78	698327.5	72.81385	
19.52	40033.54	17346.33	698389.3	72.81392	
19.53	40023.16	17295.03	698451	72.81399	
19.54	40012.83	17243.89	698512.5	72.81406	
19.55	40002.52	17192.89	698573.8	72.81413	
19.56	39992.25	17142.04	698634.9	72.81421	
19.57	39982.01	17091.34	698695.8	72.81428	
19.58	39971.8	17040.78	698756.6	72.81435	
19.59	39961.63	16990.37	698817.2	72.81442	
19.6	39951.49	16940.11	698877.6	72.81449	
19.61	39941.38	16890	698937.8	72.81456	
19.62	39931.31	16840.03	698997.9	72.81463	
19.63	39921.26	16790.2	699057.7	72.8147	
19.64	39911.25	16740.52	699117.4	72.81477	
19.65	39901.27	16690.99	699176.9	72.81484	
19.66	39891.33	16641.6	699236.3	72.81491	
19.67	39881.41	16592.35	699295.4	72.81497	
19.68	39871.53	16543.24	699354.4	72.81504	
19.69	39861.68	16494.28	699413.2	72.81511	
19.7	39851.86	16445.46	699471.9	72.81518	
19.71	39842.07	16396.79	699530.3	72.81525	
19.72	39832.31	16348.25	699588.6	72.81532	
19.73	39822.58	16299.86	699646.7	72.81538	
19.74	39812.89	16251.61	699704.7	72.81545	
19.75	39803.23	16203.49	699762.5	72.81552	
19.76	39793.59	16155.52	699820.1	72.81559	
19.77	39783.99	16107.69	699877.5	72.81565	
19.78	39774.42	16060	699934.8	72.81572	
19.79	39764.88	16012.44	699991.9	72.81579	
19.8	39755.37	15965.03	700048.8	72.81585	
19.81	39745.89	15917.75	700105.5	72.81592	
19.82	39736.44	15870.61	700162.1	72.81598	
19.83	39727.02	15823.61	700218.6	72.81605	
19.84	39717.63	15776.74	700274.8	72.81612	
19.85	39708.27	15730.01	700330.9	72.81618	
19.86	39698.95	15683.42	700386.8	72.81625	
19.87	39689.65	15636.96	700442.6	72.81631	
19.88	39680.38	15590.64	700498.2	72.81638	
19.89	39671.14	15544.46	700553.6	72.81644	
19.9	39661.93	15498.4	700608.9	72.81651	
19.91	39652.75	15452.49	700663.9	72.81657	
19.92	39643.59	15406.7	700718.9	72.81663	
19.93	39634.47	15361.05	700773.7	72.8167	
19.94	39625.38	15315.54	700828.3	72.81676	
19.95	39616.31	15270.15	700882.7	72.81682	
19.96	39607.28	15224.9	700937	72.81689	
19.97	39598.27	15179.78	700991.1	72.81695	
19.98	39589.3	15134.8	701045.1	72.81701	
19.99	39580.35	15089.94	701098.9	72.81708	
20	39571.43	15045.21	701152.5	72.81714	
20.01	39562.53	15000.62	701206	72.8172	
20.02	39553.67	14956.15	701259.4	72.81726	
20.03	39544.83	14911.82	701312.5	72.81733	
20.04	39536.03	14867.61	701365.5	72.81739	
20.05	39527.25	14823.54	701418.4	72.81745	
20.06	39518.5	14779.59	701471.1	72.81751	
20.07	39509.77	14735.77	701523.6	72.81757	
20.08	39501.08	14692.08	701576	72.81763	
20.09	39492.41	14648.52	701628.3	72.81769	
20.1	39483.77	14605.08	701680.3	72.81775	
20.11	39475.16	14561.77	701732.3	72.81781	
20.12	39466.57	14518.59	701784	72.81788	
20.13	39458.01	14475.53	701835.6	72.81794	
20.14	39449.48	14432.6	701887.1	72.818	
20.15	39440.98	14389.8	701938.4	72.81806	
20.16	39432.5	14347.12	701989.6	72.81811	
20.17	39424.05	14304.56	702040.6	72.81817	
20.18	39415.63	14262.13	702091.4	72.81823	
20.19	39407.23	14219.82	702142.1	72.81829	
20.2	39398.86	14177.64	702192.7	72.81835	
20.21	39390.52	14135.58	702243.1	72.81841	
20.22	39382.2	14093.64	702293.3	72.81847	
20.23	39373.91	14051.83	702343.4	72.81853	
20.24	39365.65	14010.14	702393.4	72.81859	
20.25	39357.41	13968.57	702443.2	72.81864	
20.26	39349.2	13927.12	702492.9	72.8187	
20.27	39341.02	13885.79	702542.4	72.81876	
20.28	39332.86	13844.59	702591.7	72.81882	
20.29	39324.72	13803.5	702641	72.81887	
20.3	39316.62	13762.54	702690	72.81893	
20.31	39308.53	13721.69	702739	72.81899	
20.32	39300.48	13680.97	702787.7	72.81904	
20.33	39292.45	13640.36	702836.4	72.8191	
20.34	39284.44	13599.87	702884.9	72.81916	
20.35	39276.46	13559.5	702933.2	72.81921	
20.36	39268.51	13519.25	702981.4	72.81927	
20.37	39260.58	13479.12	703029.5	72.81933	
20.38	39252.68	13439.1	703077.4	72.81938	
20.39	39244.8	13399.21	703125.2	72.81944	
20.4	39236.94	13359.43	703172.8	72.81949	
20.41	39229.11	13319.76	703220.3	72.81955	
20.42	39221.31	13280.21	703267.7	72.8196	
20.43	39213.53	13240.78	703314.9	72.81966	
20.44	39205.77	13201.46	703361.9	72.81971	
20.45	39198.04	13162.26	703408.9	72.81977	
20.46	39190.34	13123.17	703455.7	72.81982	
20.47	39182.66	13084.2	703502.3	72.81988	
20.48	39175	13045.34	703548.8	72.81993	
20.49	39167.37	13006.6	703595.2	72.81999	
20.5	39159.76	12967.97	703641.5	72.82004	
20.51	39152.17	12929.45	703687.6	72.82009	
20.52	39144.61	12891.05	703733.5	72.82015	
20.53	39137.08	12852.76	703779.3	72.8202	
20.54	39129.56	12814.58	703825	72.82025	
20.55	39122.07	12776.51	703870.6	72.82031	
20.56	39114.61	12738.55	703916	72.82036	
20.57	39107.17	12700.71	703961.3	72.82041	
20.58	39099.75	12662.98	704006.5	72.82047	
20.59	39092.35	12625.35	704051.5	72.82052	
20.6	39084.98	12587.84	704096.4	72.82057	
20.61	39077.63	12550.44	704141.1	72.82062	
20.62	39070.31	12513.15	704185.7	72.82067	
20.63	39063	12475.96	704230.2	72.82073	
20.64	39055.73	12438.89	704274.6	72.82078	
20.65	39048.47	12401.92	704318.8	72.82083	
20.66	39041.24	12365.07	704362.9	72.82088	
20.67	39034.03	12328.32	704406.8	72.82093	
20.68	39026.84	12291.68	704450.7	72.82098	
20.69	39019.67	12255.15	704494.4	72.82103	
20.7	39012.53	12218.72	704537.9	72.82108	
20.71	39005.41	12182.4	704581.4	72.82114	
20.72	38998.31	12146.19	704624.7	72.82119	
20.73	38991.24	12110.08	704667.9	72.82124	
20.74	38984.19	12074.08	704710.9	72.82129	
20.75	38977.16	12038.19	704753.8	72.82134	
20.76	38970.15	12002.4	704796.6	72.82139	
20.77	38963.16	11966.72	704839.3	72.82144	
20.78	38956.2	11931.14	704881.8	72.82149	
20.79	38949.26	11895.67	704924.3	72.82153	
20.8	38942.34	11860.3	704966.5	72.82158	
20.81	38935.44	11825.03	705008.7	72.82163	
20.82	38928.56	11789.87	705050.7	72.82168	
20.83	38921.71	11754.81	705092.7	72.82173	
20.84	38914.87	11719.86	705134.5	72.82178	
20.85	38908.06	11685	705176.1	72.82183	
20.86	38901.27	11650.25	705217.7	72.82188	
20.87	38894.5	11615.6	705259.1	72.82193	
20.88	38887.75	11581.06	705300.4	72.82197	
20.89	38881.03	11546.61	705341.5	72.82202	
20.9	38874.32	11512.27	705382.6	72.82207	
20.91	38867.64	11478.03	705423.5	72.82212	
20.92	38860.97	11443.88	705464.3	72.82216	
20.93	38854.33	11409.84	705505	72.82221	
20.94	38847.71	11375.9	705545.6	72.82226	
20.95	38841.11	11342.06	705586	72.82231	
20.96	38834.53	11308.32	705626.3	72.82235	
20.97	38827.97	11274.68	705666.5	72.8224	
20.98	38821.43	11241.13	705706.6	72.82245	
20.99	38814.91	11207.69	705746.6	72.82249	
21	38808.42	11174.34	705786.4	72.82254	
21.01	38801.94	11141.09	705826.1	72.82259	
21.02	38795.48	11107.94	705865.8	72.82263	
21.03	38789.05	11074.89	705905.2	72.82268	
21.04	38782.63	11041.93	705944.6	72.82272	
21.05	38776.23	11009.08	705983.9	72.82277	
21.06	38769.86	10976.31	706023	72.82282	
21.07	38763.5	10943.65	706062	72.82286	
21.08	38757.16	10911.08	706100.9	72.82291	
21.09	38750.85	10878.61	706139.7	72.82295	
21.1	38744.55	10846.23	706178.4	72.823	
21.11	38738.28	10813.95	706217	72.82304	
21.12	38732.02	10781.76	706255.4	72.82309	
21.13	38725.78	10749.67	706293.7	72.82313	
21.14	38719.56	10717.67	706331.9	72.82318	
21.15	38713.37	10685.76	706370	72.82322	
21.16	38707.19	10653.95	706408	72.82326	
21.17	38701.03	10622.24	706445.9	72.82331	
21.18	38694.89	10590.62	706483.7	72.82335	
21.19	38688.77	10559.09	706521.3	72.8234	
21.2	38682.66	10527.65	706558.9	72.82344	
21.21	38676.58	10496.31	706596.3	72.82348	
21.22	38670.52	10465.05	706633.6	72.82353	
21.23	38664.47	10433.9	706670.8	72.82357	
21.24	38658.45	10402.83	706707.9	72.82361	
21.25	38652.44	10371.85	706744.9	72.82366	
21.26	38646.45	10340.97	706781.8	72.8237	
21.27	38640.48	10310.17	706818.5	72.82374	
21.28	38634.53	10279.47	706855.2	72.82379	
21.29	38628.6	10248.86	706891.7	72.82383	
21.3	38622.69	10218.34	706928.2	72.82387	
21.31	38616.79	10187.9	706964.5	72.82391	
21.32	38610.92	10157.56	707000.7	72.82395	
21.33	38605.06	10127.31	707036.8	72.824	
21.34	38599.22	10097.15	707072.8	72.82404	
21.35	38593.4	10067.07	707108.7	72.82408	
21.36	38587.6	10037.08	707144.5	72.82412	
21.37	38581.81	10007.19	707180.2	72.82416	
21.38	38576.05	9977.378	707215.8	72.82421	
21.39	38570.3	9947.656	707251.2	72.82425	
21.4	38564.57	9918.023	707286.6	72.82429	
21.41	38558.85	9888.477	707321.8	72.82433	
21.42	38553.16	9859.017	707357	72.82437	
21.43	38547.48	9829.645	707392	72.82441	
21.44	38541.82	9800.36	707427	72.82445	
21.45	38536.18	9771.161	707461.8	72.82449	
21.46	38530.56	9742.048	707496.6	72.82453	
21.47	38524.95	9713.021	707531.2	72.82457	
21.48	38519.36	9684.08	707565.7	72.82461	
21.49	38513.79	9655.224	707600.2	72.82465	
21.5	38508.23	9626.453	707634.5	72.82469	
21.51	38502.7	9597.767	707668.7	72.82473	
21.52	38497.18	9569.166	707702.8	72.82477	
21.53	38491.68	9540.65	707736.8	72.82481	
21.54	38486.19	9512.217	707770.8	72.82485	
21.55	38480.72	9483.869	707804.6	72.82489	
21.56	38475.27	9455.604	707838.3	72.82493	
21.57	38469.84	9427.423	707871.9	72.82497	
21.58	38464.42	9399.325	707905.4	72.82501	
21.59	38459.02	9371.31	707938.8	72.82505	
21.6	38453.64	9343.377	707972.2	72.82509	
21.61	38448.27	9315.528	708005.4	72.82513	
21.62	38442.92	9287.76	708038.5	72.82516	
21.63	38437.59	9260.074	708071.5	72.8252	
21.64	38432.27	9232.471	708104.4	72.82524	
21.65	38426.97	9204.949	708137.3	72.82528	
21.66	38421.69	9177.508	708170	72.82532	
21.67	38416.42	9150.148	708202.6	72.82536	
21.68	38411.17	9122.869	708235.1	72.82539	
21.69	38405.94	9095.671	708267.6	72.82543	
21.7	38400.72	9068.553	708299.9	72.82547	
21.71	38395.52	9041.515	708332.1	72.82551	
21.72	38390.33	9014.557	708364.3	72.82554	
21.73	38385.17	8987.679	708396.3	72.82558	
21.74	38380.01	8960.88	708428.3	72.82562	
21.75	38374.88	8934.161	708460.1	72.82566	
21.76	38369.75	8907.52	708491.9	72.82569	
21.77	38364.65	8880.958	708523.6	72.82573	
21.78	38359.56	8854.475	708555.1	72.82577	
21.79	38354.49	8828.07	708586.6	72.8258	
21.8	38349.43	8801.743	708618	72.82584	
21.81	38344.39	8775.494	708649.3	72.82588	
21.82	38339.36	8749.323	708680.5	72.82591	
21.83	38334.35	8723.229	708711.6	72.82595	
21.84	38329.36	8697.212	708742.6	72.82598	
21.85	38324.38	8671.272	708773.5	72.82602	
21.86	38319.42	8645.409	708804.3	72.82606	
21.87	38314.47	8619.623	708835.1	72.82609	
21.88	38309.53	8593.912	708865.7	72.82613	
21.89	38304.62	8568.278	708896.3	72.82616	
21.9	38299.71	8542.719	708926.7	72.8262	
21.91	38294.83	8517.236	708957.1	72.82623	
21.92	38289.96	8491.829	708987.4	72.82627	
21.93	38285.1	8466.497	709017.6	72.82631	
21.94	38280.26	8441.239	709047.7	72.82634	
21.95	38275.43	8416.057	709077.7	72.82638	
21.96	38270.62	8390.949	709107.6	72.82641	
21.97	38265.82	8365.915	709137.4	72.82644	
21.98	38261.04	8340.955	709167.2	72.82648	
21.99	38256.28	8316.069	709196.8	72.82651	
22	38251.52	8291.257	709226.4	72.82655	
22.01	38246.79	8266.519	709255.9	72.82658	
22.02	38242.06	8241.853	709285.3	72.82662	
22.03	38237.36	8217.261	709314.6	72.82665	
22.04	38232.66	8192.741	709343.8	72.82669	
22.05	38227.98	8168.294	709372.9	72.82672	
22.06	38223.32	8143.919	709401.9	72.82675	
22.07	38218.67	8119.617	709430.9	72.82679	
22.08	38214.04	8095.386	709459.8	72.82682	
22.09	38209.42	8071.227	709488.5	72.82685	
22.1	38204.81	8047.14	709517.2	72.82689	
22.11	38200.22	8023.124	709545.8	72.82692	
22.12	38195.64	7999.179	709574.4	72.82695	
22.13	38191.08	7975.306	709602.8	72.82699	
22.14	38186.53	7951.502	709631.1	72.82702	
22.15	38181.99	7927.77	709659.4	72.82705	
22.16	38177.47	7904.107	709687.6	72.82709	
22.17	38172.96	7880.515	709715.7	72.82712	
22.18	38168.47	7856.993	709743.7	72.82715	
22.19	38163.99	7833.54	709771.6	72.82718	
22.2	38159.53	7810.157	709799.5	72.82722	
22.21	38155.07	7786.843	709827.3	72.82725	
22.22	38150.64	7763.598	709854.9	72.82728	
22.23	38146.21	7740.422	709882.5	72.82731	
22.24	38141.8	7717.315	709910.1	72.82735	
22.25	38137.41	7694.276	709937.5	72.82738	
22.26	38133.02	7671.305	709964.8	72.82741	
22.27	38128.65	7648.403	709992.1	72.82744	
22.28	38124.3	7625.568	710019.3	72.82747	
22.29	38119.96	7602.801	710046.4	72.8275	
22.3	38115.63	7580.102	710073.4	72.82754	
22.31	38111.31	7557.47	710100.4	72.82757	
22.32	38107.01	7534.904	710127.3	72.8276	
22.33	38102.72	7512.406	710154	72.82763	
22.34	38098.44	7489.975	710180.8	72.82766	
22.35	38094.18	7467.61	710207.4	72.82769	
22.36	38089.93	7445.311	710233.9	72.82772	
22.37	38085.7	7423.079	710260.4	72.82775	
22.38	38081.47	7400.912	710286.8	72.82778	
22.39	38077.27	7378.811	710313.1	72.82782	
22.4	38073.07	7356.776	710339.3	72.82785	
22.41	38068.89	7334.806	710365.5	72.82788	
22.42	38064.71	7312.901	710391.6	72.82791	
22.43	38060.56	7291.061	710417.6	72.82794	
22.44	38056.41	7269.286	710443.5	72.82797	
22.45	38052.28	7247.575	710469.3	72.828	
22.46	38048.16	7225.929	710495.1	72.82803	
22.47	38044.05	7204.347	710520.8	72.82806	
22.48	38039.96	7182.829	710546.4	72.82809	
22.49	38035.88	7161.375	710571.9	72.82812	
22.5	38031.81	7139.984	710597.4	72.82815	
22.51	38027.75	7118.657	710622.8	72.82818	
22.52	38023.71	7097.394	710648.1	72.82821	
22.53	38019.68	7076.193	710673.3	72.82823	
22.54	38015.66	7055.055	710698.5	72.82826	
22.55	38011.66	7033.98	710723.5	72.82829	
22.56	38007.66	7012.968	710748.5	72.82832	
22.57	38003.68	6992.018	710773.5	72.82835	
22.58	37999.71	6971.13	710798.3	72.82838	
22.59	37995.76	6950.304	710823.1	72.82841	
22.6	37991.81	6929.54	710847.8	72.82844	
22.61	37987.88	6908.837	710872.5	72.82847	
22.62	37983.96	6888.196	710897	72.8285	
22.63	37980.05	6867.616	710921.5	72.82852	
22.64	37976.15	6847.097	710945.9	72.82855	
22.65	37972.27	6826.64	710970.3	72.82858	
