--time	Susceptible	Infected	Recovered	Deaths	
5.65	747077.9	2970.499	5721.573	72.00667	
5.66	747066.9	2970.929	5732.15	72.00668	
5.67	747055.9	2971.359	5742.728	72.00669	
5.68	747044.9	2971.789	5753.308	72.00671	
5.69	747033.9	2972.219	5763.889	72.00672	
5.7	747022.9	2972.648	5774.472	72.00673	
5.71	747011.9	2973.078	5785.057	72.00674	
5.72	747000.8	2973.507	5795.643	72.00675	
5.73	746989.8	2973.937	5806.23	72.00677	
5.74	746978.8	2974.366	5816.819	72.00678	
5.75	746967.8	2974.795	5827.41	72.00679	
5.76	746956.8	2975.224	5838.002	72.0068	
5.77	746945.7	2975.653	5848.596	72.00682	
5.78	746934.7	2976.082	5859.191	72.00683	
5.79	746923.7	2976.511	5869.787	72.00684	
5.8	746912.7	2976.94	5880.386	72.00685	
5.81	746901.6	2977.368	5890.985	72.00687	
5.82	746890.6	2977.797	5901.587	72.00688	
5.83	746879.6	2978.225	5912.189	72.00689	
5.84	746868.5	2978.653	5922.794	72.0069	
5.85	746857.5	2979.082	5933.4	72.00691	
5.86	746846.5	2979.51	5944.007	72.00693	
5.87	746835.4	2979.938	5954.616	72.00694	
5.88	746824.4	2980.366	5965.226	72.00695	
5.89	746813.4	2980.793	5975.838	72.00696	
5.9	746802.3	2981.221	5986.452	72.00698	
5.91	746791.3	2981.649	5997.067	72.00699	
5.92	746780.2	2982.076	6007.683	72.007	
5.93	746769.2	2982.503	6018.301	72.00701	
5.94	746758.1	2982.931	6028.921	72.00703	
5.95	746747.1	2983.358	6039.542	72.00704	
5.96	746736	2983.785	6050.164	72.00705	
5.97	746725	2984.212	6060.788	72.00706	
5.98	746713.9	2984.639	6071.414	72.00708	
5.99	746702.9	2985.066	6082.041	72.00709	
6	746691.8	2985.492	6092.67	72.0071	
6.01	746680.8	2985.919	6103.3	72.00711	
6.02	746669.7	2986.345	6113.932	72.00713	
6.03	746658.7	2986.772	6124.565	72.00714	
6.04	746647.6	2987.198	6135.199	72.00715	
6.05	746636.5	2987.624	6145.836	72.00716	
6.06	746625.5	2988.05	6156.473	72.00717	
6.07	746614.4	2988.476	6167.113	72.00719	
6.08	746603.3	2988.902	6177.754	72.0072	
6.09	746592.3	2989.327	6188.396	72.00721	
6.1	746581.2	2989.753	6199.04	72.00722	
6.11	746570.1	2990.179	6209.685	72.00724	
6.12	746559.1	2990.604	6220.332	72.00725	
6.13	746548	2991.029	6230.98	72.00726	
6.14	746536.9	2991.455	6241.63	72.00727	
6.15	746525.8	2991.88	6252.282	72.00729	
6.16	746514.8	2992.305	6262.934	72.0073	
6.17	746503.7	2992.73	6273.589	72.00731	
6.18	746492.6	2993.154	6284.245	72.00732	
6.19	746481.5	2993.579	6294.902	72.00734	
6.2	746470.4	2994.004	6305.561	72.00735	
6.21	746459.3	2994.428	6316.222	72.00736	
6.22	746448.3	2994.852	6326.884	72.00737	
6.23	746437.2	2995.277	6337.547	72.00739	
6.24	746426.1	2995.701	6348.212	72.0074	
6.25	746415	2996.125	6358.879	72.00741	
6.26	746403.9	2996.549	6369.547	72.00742	
6.27	746392.8	2996.973	6380.216	72.00744	
6.28	746381.7	2997.397	6390.887	72.00745	
6.29	746370.6	2997.82	6401.56	72.00746	
6.3	746359.5	2998.244	6412.234	72.00747	
6.31	746348.4	2998.667	6422.91	72.00749	
6.32	746337.3	2999.09	6433.587	72.0075	
6.33	746326.2	2999.514	6444.265	72.00751	
6.34	746315.1	2999.937	6454.945	72.00752	
6.35	746304	3000.36	6465.627	72.00754	
6.36	746292.9	3000.783	6476.31	72.00755	
6.37	746281.8	3001.205	6486.995	72.00756	
6.38	746270.7	3001.628	6497.681	72.00757	
6.39	746259.6	3002.051	6508.368	72.00759	
6.4	746248.5	3002.473	6519.057	72.0076	
6.41	746237.3	3002.896	6529.748	72.00761	
6.42	746226.2	3003.318	6540.44	72.00762	
6.43	746215.1	3003.74	6551.134	72.00763	
6.44	746204	3004.162	6561.829	72.00765	
6.45	746192.9	3004.584	6572.526	72.00766	
6.46	746181.8	3005.006	6583.224	72.00767	
6.47	746170.6	3005.428	6593.923	72.00768	
6.48	746159.5	3005.849	6604.624	72.0077	
6.49	746148.4	3006.271	6615.327	72.00771	
6.5	746137.3	3006.692	6626.031	72.00772	
6.51	746126.1	3007.113	6636.737	72.00773	
6.52	746115	3007.535	6647.444	72.00775	
6.53	746103.9	3007.956	6658.153	72.00776	
6.54	746092.8	3008.377	6668.863	72.00777	
6.55	746081.6	3008.798	6679.574	72.00778	
6.56	746070.5	3009.218	6690.288	72.0078	
6.57	746059.4	3009.639	6701.002	72.00781	
6.58	746048.2	3010.06	6711.718	72.00782	
6.59	746037.1	3010.48	6722.436	72.00783	
6.6	746025.9	3010.9	6733.155	72.00785	
6.61	746014.8	3011.321	6743.876	72.00786	
6.62	746003.7	3011.741	6754.598	72.00787	
6.63	745992.5	3012.161	6765.322	72.00788	
6.64	745981.4	3012.581	6776.047	72.0079	
6.65	745970.2	3013.001	6786.773	72.00791	
6.66	745959.1	3013.42	6797.501	72.00792	
6.67	745947.9	3013.84	6808.231	72.00793	
6.68	745936.8	3014.259	6818.962	72.00795	
6.69	745925.6	3014.679	6829.695	72.00796	
6.7	745914.5	3015.098	6840.429	72.00797	
6.71	745903.3	3015.517	6851.164	72.00798	
6.72	745892.2	3015.936	6861.901	72.008	
6.73	745881	3016.355	6872.64	72.00801	
6.74	745869.8	3016.774	6883.38	72.00802	
6.75	745858.7	3017.193	6894.121	72.00803	
6.76	745847.5	3017.611	6904.864	72.00805	
6.77	745836.4	3018.03	6915.609	72.00806	
6.78	745825.2	3018.448	6926.355	72.00807	
6.79	745814	3018.866	6937.102	72.00808	
6.8	745802.9	3019.285	6947.851	72.0081	
6.81	745791.7	3019.703	6958.602	72.00811	
6.82	745780.5	3020.121	6969.354	72.00812	
6.83	745769.3	3020.538	6980.107	72.00813	
6.84	745758.2	3020.956	6990.862	72.00815	
6.85	745747	3021.374	7001.619	72.00816	
6.86	745735.8	3021.791	7012.377	72.00817	
6.87	745724.6	3022.209	7023.136	72.00818	
6.88	745713.5	3022.626	7033.897	72.0082	
6.89	745702.3	3023.043	7044.659	72.00821	
6.9	745691.1	3023.46	7055.423	72.00822	
6.91	745679.9	3023.877	7066.188	72.00824	
6.92	745668.7	3024.294	7076.955	72.00825	
6.93	745657.6	3024.711	7087.724	72.00826	
6.94	745646.4	3025.127	7098.493	72.00827	
6.95	745635.2	3025.544	7109.265	72.00829	
6.96	745624	3025.96	7120.037	72.0083	
6.97	745612.8	3026.377	7130.812	72.00831	
6.98	745601.6	3026.793	7141.587	72.00832	
6.99	745590.4	3027.209	7152.365	72.00834	
7	745579.2	3027.625	7163.143	72.00835	
7.01	745568	3028.041	7173.923	72.00836	
7.02	745556.8	3028.457	7184.705	72.00837	
7.03	745545.6	3028.872	7195.488	72.00839	
7.04	745534.4	3029.288	7206.273	72.0084	
7.05	745523.2	3029.703	7217.059	72.00841	
7.06	745512	3030.118	7227.846	72.00842	
7.07	745500.8	3030.534	7238.635	72.00844	
7.08	745489.6	3030.949	7249.426	72.00845	
7.09	745478.4	3031.364	7260.218	72.00846	
7.1	745467.2	3031.779	7271.011	72.00847	
7.11	745456	3032.193	7281.806	72.00849	
7.12	745444.8	3032.608	7292.603	72.0085	
7.13	745433.6	3033.022	7303.401	72.00851	
7.14	745422.4	3033.437	7314.2	72.00852	
7.15	745411.1	3033.851	7325.001	72.00854	
7.16	745399.9	3034.265	7335.803	72.00855	
7.17	745388.7	3034.679	7346.607	72.00856	
7.18	745377.5	3035.093	7357.412	72.00857	
7.19	745366.3	3035.507	7368.219	72.00859	
7.2	745355	3035.921	7379.027	72.0086	
7.21	745343.8	3036.335	7389.837	72.00861	
7.22	745332.6	3036.748	7400.648	72.00862	
7.23	745321.4	3037.162	7411.461	72.00864	
7.24	745310.1	3037.575	7422.275	72.00865	
7.25	745298.9	3037.988	7433.09	72.00866	
7.26	745287.7	3038.401	7443.908	72.00868	
7.27	745276.5	3038.814	7454.726	72.00869	
7.28	745265.2	3039.227	7465.546	72.0087	
7.29	745254	3039.64	7476.367	72.00871	
7.3	745242.7	3040.052	7487.19	72.00873	
7.31	745231.5	3040.465	7498.015	72.00874	
7.32	745220.3	3040.877	7508.841	72.00875	
7.33	745209	3041.289	7519.668	72.00876	
7.34	745197.8	3041.701	7530.497	72.00878	
7.35	745186.6	3042.113	7541.327	72.00879	
7.36	745175.3	3042.525	7552.159	72.0088	
7.37	745164.1	3042.937	7562.992	72.00881	
7.38	745152.8	3043.349	7573.827	72.00883	
7.39	745141.6	3043.761	7584.663	72.00884	
7.4	745130.3	3044.172	7595.5	72.00885	
7.41	745119.1	3044.583	7606.34	72.00886	
7.42	745107.8	3044.995	7617.18	72.00888	
7.43	745096.6	3045.406	7628.022	72.00889	
7.44	745085.3	3045.817	7638.866	72.0089	
7.45	745074.1	3046.228	7649.71	72.00892	
7.46	745062.8	3046.638	7660.557	72.00893	
7.47	745051.5	3047.049	7671.405	72.00894	
7.48	745040.3	3047.46	7682.254	72.00895	
7.49	745029	3047.87	7693.105	72.00897	
7.5	745017.8	3048.28	7703.957	72.00898	
7.51	745006.5	3048.691	7714.811	72.00899	
7.52	744995.2	3049.101	7725.666	72.009	
7.53	744984	3049.511	7736.522	72.00902	
7.54	744972.7	3049.921	7747.381	72.00903	
7.55	744961.4	3050.33	7758.24	72.00904	
7.56	744950.2	3050.74	7769.101	72.00905	
7.57	744938.9	3051.149	7779.963	72.00907	
7.58	744927.6	3051.559	7790.827	72.00908	
7.59	744916.3	3051.968	7801.693	72.00909	
7.6	744905.1	3052.377	7812.56	72.0091	
7.61	744893.8	3052.786	7823.428	72.00912	
7.62	744882.5	3053.195	7834.298	72.00913	
7.63	744871.2	3053.604	7845.169	72.00914	
7.64	744859.9	3054.013	7856.041	72.00916	
7.65	744848.7	3054.421	7866.916	72.00917	
7.66	744837.4	3054.83	7877.791	72.00918	
7.67	744826.1	3055.238	7888.668	72.00919	
7.68	744814.8	3055.646	7899.547	72.00921	
7.69	744803.5	3056.055	7910.426	72.00922	
7.7	744792.2	3056.463	7921.308	72.00923	
7.71	744780.9	3056.87	7932.191	72.00924	
7.72	744769.6	3057.278	7943.075	72.00926	
7.73	744758.3	3057.686	7953.961	72.00927	
7.74	744747	3058.093	7964.848	72.00928	
7.75	744735.8	3058.501	7975.736	72.0093	
7.76	744724.5	3058.908	7986.627	72.00931	
7.77	744713.2	3059.315	7997.518	72.00932	
7.78	744701.9	3059.722	8008.411	72.00933	
7.79	744690.6	3060.129	8019.305	72.00935	
7.8	744679.3	3060.536	8030.201	72.00936	
7.81	744667.9	3060.943	8041.099	72.00937	
7.82	744656.6	3061.35	8051.997	72.00938	
7.83	744645.3	3061.756	8062.898	72.0094	
7.84	744634	3062.162	8073.799	72.00941	
7.85	744622.7	3062.569	8084.702	72.00942	
7.86	744611.4	3062.975	8095.607	72.00943	
7.87	744600.1	3063.381	8106.513	72.00945	
7.88	744588.8	3063.787	8117.42	72.00946	
7.89	744577.5	3064.192	8128.329	72.00947	
7.9	744566.2	3064.598	8139.24	72.00949	
7.91	744554.8	3065.004	8150.151	72.0095	
7.92	744543.5	3065.409	8161.065	72.00951	
7.93	744532.2	3065.814	8171.979	72.00952	
7.94	744520.9	3066.22	8182.895	72.00954	
7.95	744509.6	3066.625	8193.813	72.00955	
7.96	744498.2	3067.03	8204.732	72.00956	
7.97	744486.9	3067.434	8215.652	72.00957	
7.98	744475.6	3067.839	8226.574	72.00959	
7.99	744464.2	3068.244	8237.498	72.0096	
8	744452.9	3068.648	8248.422	72.00961	
8.01	744441.6	3069.052	8259.349	72.00963	
8.02	744430.3	3069.457	8270.276	72.00964	
8.03	744418.9	3069.861	8281.205	72.00965	
8.04	744407.6	3070.265	8292.136	72.00966	
8.05	744396.3	3070.669	8303.068	72.00968	
8.06	744384.9	3071.072	8314.001	72.00969	
8.07	744373.6	3071.476	8324.936	72.0097	
8.08	744362.2	3071.88	8335.872	72.00971	
8.09	744350.9	3072.283	8346.81	72.00973	
8.1	744339.6	3072.686	8357.749	72.00974	
8.11	744328.2	3073.089	8368.69	72.00975	
8.12	744316.9	3073.492	8379.632	72.00977	
8.13	744305.5	3073.895	8390.575	72.00978	
8.14	744294.2	3074.298	8401.52	72.00979	
8.15	744282.8	3074.701	8412.466	72.0098	
8.16	744271.5	3075.103	8423.414	72.00982	
8.17	744260.1	3075.506	8434.363	72.00983	
8.18	744248.8	3075.908	8445.314	72.00984	
8.19	744237.4	3076.31	8456.266	72.00986	
8.2	744226.1	3076.712	8467.219	72.00987	
8.21	744214.7	3077.114	8478.174	72.00988	
8.22	744203.3	3077.516	8489.131	72.00989	
8.23	744192	3077.918	8500.088	72.00991	
8.24	744180.6	3078.319	8511.048	72.00992	
8.25	744169.3	3078.721	8522.008	72.00993	
8.26	744157.9	3079.122	8532.97	72.00994	
8.27	744146.5	3079.524	8543.934	72.00996	
8.28	744135.2	3079.925	8554.899	72.00997	
8.29	744123.8	3080.326	8565.865	72.00998	
8.3	744112.4	3080.726	8576.833	72.01	
8.31	744101.1	3081.127	8587.802	72.01001	
8.32	744089.7	3081.528	8598.773	72.01002	
8.33	744078.3	3081.928	8609.745	72.01003	
8.34	744066.9	3082.329	8620.718	72.01005	
8.35	744055.6	3082.729	8631.693	72.01006	
8.36	744044.2	3083.129	8642.669	72.01007	
8.37	744032.8	3083.529	8653.647	72.01009	
8.38	744021.4	3083.929	8664.626	72.0101	
8.39	744010.1	3084.329	8675.607	72.01011	
8.4	743998.7	3084.728	8686.589	72.01012	
8.41	743987.3	3085.128	8697.572	72.01014	
8.42	743975.9	3085.527	8708.557	72.01015	
8.43	743964.5	3085.927	8719.543	72.01016	
8.44	743953.1	3086.326	8730.531	72.01017	
8.45	743941.7	3086.725	8741.52	72.01019	
8.46	743930.4	3087.124	8752.511	72.0102	
8.47	743919	3087.522	8763.503	72.01021	
8.48	743907.6	3087.921	8774.496	72.01023	
8.49	743896.2	3088.32	8785.491	72.01024	
8.5	743884.8	3088.718	8796.487	72.01025	
8.51	743873.4	3089.116	8807.485	72.01026	
8.52	743862	3089.514	8818.484	72.01028	
8.53	743850.6	3089.913	8829.484	72.01029	
8.54	743839.2	3090.31	8840.486	72.0103	
8.55	743827.8	3090.708	8851.49	72.01032	
8.56	743816.4	3091.106	8862.494	72.01033	
8.57	743805	3091.503	8873.5	72.01034	
8.58	743793.6	3091.901	8884.508	72.01035	
8.59	743782.2	3092.298	8895.517	72.01037	
8.6	743770.8	3092.695	8906.527	72.01038	
8.61	743759.4	3093.092	8917.539	72.01039	
8.62	743747.9	3093.489	8928.552	72.01041	
8.63	743736.5	3093.886	8939.567	72.01042	
8.64	743725.1	3094.283	8950.583	72.01043	
8.65	743713.7	3094.679	8961.601	72.01044	
8.66	743702.3	3095.076	8972.619	72.01046	
8.67	743690.9	3095.472	8983.64	72.01047	
8.68	743679.5	3095.868	8994.661	72.01048	
8.69	743668	3096.264	9005.684	72.0105	
8.7	743656.6	3096.66	9016.709	72.01051	
8.71	743645.2	3097.056	9027.735	72.01052	
8.72	743633.8	3097.452	9038.762	72.01053	
8.73	743622.4	3097.847	9049.791	72.01055	
8.74	743610.9	3098.243	9060.821	72.01056	
8.75	743599.5	3098.638	9071.853	72.01057	
8.76	743588.1	3099.033	9082.886	72.01059	
8.77	743576.6	3099.428	9093.92	72.0106	
8.78	743565.2	3099.823	9104.956	72.01061	
8.79	743553.8	3100.218	9115.993	72.01062	
8.8	743542.3	3100.613	9127.031	72.01064	
8.81	743530.9	3101.007	9138.071	72.01065	
8.82	743519.5	3101.402	9149.113	72.01066	
8.83	743508	3101.796	9160.156	72.01068	
8.84	743496.6	3102.19	9171.2	72.01069	
8.85	743485.2	3102.584	9182.245	72.0107	
8.86	743473.7	3102.978	9193.292	72.01071	
8.87	743462.3	3103.372	9204.341	72.01073	
8.88	743450.8	3103.766	9215.391	72.01074	
8.89	743439.4	3104.159	9226.442	72.01075	
8.9	743427.9	3104.553	9237.494	72.01077	
8.91	743416.5	3104.946	9248.549	72.01078	
8.92	743405	3105.339	9259.604	72.01079	
8.93	743393.6	3105.732	9270.661	72.0108	
8.94	743382.1	3106.125	9281.719	72.01082	
8.95	743370.7	3106.518	9292.779	72.01083	
8.96	743359.2	3106.911	9303.84	72.01084	
8.97	743347.8	3107.303	9314.902	72.01086	
8.98	743336.3	3107.696	9325.966	72.01087	
8.99	743324.9	3108.088	9337.031	72.01088	
9	743313.4	3108.48	9348.098	72.01089	
9.01	743302	3108.872	9359.166	72.01091	
9.02	743290.5	3109.264	9370.235	72.01092	
9.03	743279	3109.656	9381.306	72.01093	
9.04	743267.6	3110.047	9392.378	72.01095	
9.05	743256.1	3110.439	9403.451	72.01096	
9.06	743244.6	3110.83	9414.526	72.01097	
9.07	743233.2	3111.221	9425.603	72.01098	
9.08	743221.7	3111.613	9436.681	72.011	
9.09	743210.2	3112.004	9447.76	72.01101	
9.1	743198.8	3112.395	9458.84	72.01102	
9.11	743187.3	3112.785	9469.922	72.01104	
9.12	743175.8	3113.176	9481.005	72.01105	
9.13	743164.3	3113.566	9492.09	72.01106	
9.14	743152.9	3113.957	9503.176	72.01108	
9.15	743141.4	3114.347	9514.264	72.01109	
9.16	743129.9	3114.737	9525.353	72.0111	
9.17	743118.4	3115.127	9536.443	72.01111	
9.18	743106.9	3115.517	9547.535	72.01113	
9.19	743095.5	3115.907	9558.628	72.01114	
9.2	743084	3116.296	9569.722	72.01115	
9.21	743072.5	3116.686	9580.818	72.01117	
9.22	743061	3117.075	9591.915	72.01118	
9.23	743049.5	3117.464	9603.014	72.01119	
9.24	743038	3117.853	9614.114	72.0112	
9.25	743026.5	3118.242	9625.215	72.01122	
9.26	743015	3118.631	9636.318	72.01123	
9.27	743003.5	3119.02	9647.422	72.01124	
9.28	742992.1	3119.408	9658.527	72.01126	
9.29	742980.6	3119.797	9669.634	72.01127	
9.3	742969.1	3120.185	9680.743	72.01128	
9.31	742957.6	3120.573	9691.852	72.0113	
9.32	742946.1	3120.961	9702.963	72.01131	
9.33	742934.6	3121.349	9714.076	72.01132	
9.34	742923.1	3121.737	9725.189	72.01133	
9.35	742911.6	3122.125	9736.305	72.01135	
9.36	742900.1	3122.512	9747.421	72.01136	
9.37	742888.5	3122.9	9758.539	72.01137	
9.38	742877	3123.287	9769.658	72.01139	
9.39	742865.5	3123.674	9780.779	72.0114	
9.4	742854	3124.061	9791.901	72.01141	
9.41	742842.5	3124.448	9803.025	72.01142	
9.42	742831	3124.835	9814.15	72.01144	
9.43	742819.5	3125.221	9825.276	72.01145	
9.44	742808	3125.608	9836.403	72.01146	
9.45	742796.5	3125.994	9847.532	72.01148	
9.46	742784.9	3126.38	9858.663	72.01149	
9.47	742773.4	3126.766	9869.794	72.0115	
9.48	742761.9	3127.152	9880.927	72.01152	
9.49	742750.4	3127.538	9892.062	72.01153	
9.5	742738.9	3127.924	9903.198	72.01154	
9.51	742727.3	3128.309	9914.335	72.01155	
9.52	742715.8	3128.695	9925.474	72.01157	
9.53	742704.3	3129.08	9936.613	72.01158	
9.54	742692.8	3129.465	9947.755	72.01159	
9.55	742681.2	3129.85	9958.898	72.01161	
9.56	742669.7	3130.235	9970.042	72.01162	
9.57	742658.2	3130.62	9981.187	72.01163	
9.58	742646.6	3131.005	9992.334	72.01165	
9.59	742635.1	3131.389	10003.48	72.01166	
9.6	742623.6	3131.774	10014.63	72.01167	
9.61	742612	3132.158	10025.78	72.01168	
9.62	742600.5	3132.542	10036.93	72.0117	
9.63	742589	3132.926	10048.09	72.01171	
9.64	742577.4	3133.31	10059.24	72.01172	
9.65	742565.9	3133.694	10070.4	72.01174	
9.66	742554.4	3134.077	10081.56	72.01175	
9.67	742542.8	3134.461	10092.72	72.01176	
9.68	742531.3	3134.844	10103.88	72.01178	
9.69	742519.7	3135.227	10115.04	72.01179	
9.7	742508.2	3135.61	10126.2	72.0118	
9.71	742496.6	3135.993	10137.37	72.01181	
9.72	742485.1	3136.376	10148.53	72.01183	
9.73	742473.5	3136.759	10159.7	72.01184	
9.74	742462	3137.141	10170.87	72.01185	
9.75	742450.4	3137.523	10182.04	72.01187	
9.76	742438.9	3137.906	10193.21	72.01188	
9.77	742427.3	3138.288	10204.38	72.01189	
9.78	742415.8	3138.67	10215.56	72.01191	
9.79	742404.2	3139.052	10226.73	72.01192	
9.8	742392.6	3139.433	10237.91	72.01193	
9.81	742381.1	3139.815	10249.09	72.01194	
9.82	742369.5	3140.197	10260.27	72.01196	
9.83	742358	3140.578	10271.45	72.01197	
9.84	742346.4	3140.959	10282.63	72.01198	
9.85	742334.8	3141.34	10293.81	72.012	
9.86	742323.3	3141.721	10305	72.01201	
9.87	742311.7	3142.102	10316.18	72.01202	
9.88	742300.1	3142.482	10327.37	72.01204	
9.89	742288.6	3142.863	10338.56	72.01205	
9.9	742277	3143.243	10349.75	72.01206	
9.91	742265.4	3143.624	10360.94	72.01207	
9.92	742253.8	3144.004	10372.14	72.01209	
9.93	742242.3	3144.384	10383.33	72.0121	
9.94	742230.7	3144.764	10394.53	72.01211	
9.95	742219.1	3145.143	10405.72	72.01213	
9.96	742207.5	3145.523	10416.92	72.01214	
9.97	742196	3145.902	10428.12	72.01215	
9.98	742184.4	3146.282	10439.32	72.01217	
9.99	742172.8	3146.661	10450.53	72.01218	
10	742161.2	3147.04	10461.73	72.01219	
10.01	742149.6	3147.419	10472.94	72.01221	
10.02	742138	3147.798	10484.14	72.01222	
10.03	742126.5	3148.176	10495.35	72.01223	
10.04	742114.9	3148.555	10506.56	72.01224	
10.05	742103.3	3148.933	10517.77	72.01226	
10.06	742091.7	3149.311	10528.98	72.01227	
10.07	742080.1	3149.689	10540.2	72.01228	
10.08	742068.5	3150.067	10551.41	72.0123	
10.09	742056.9	3150.445	10562.63	72.01231	
10.1	742045.3	3150.823	10573.84	72.01232	
10.11	742033.7	3151.2	10585.06	72.01234	
10.12	742022.1	3151.578	10596.28	72.01235	
10.13	742010.5	3151.955	10607.5	72.01236	
10.14	741998.9	3152.332	10618.73	72.01238	
10.15	741987.3	3152.709	10629.95	72.01239	
10.16	741975.7	3153.086	10641.18	72.0124	
10.17	741964.1	3153.463	10652.4	72.01241	
10.18	741952.5	3153.839	10663.63	72.01243	
10.19	741940.9	3154.216	10674.86	72.01244	
10.2	741929.3	3154.592	10686.09	72.01245	
10.21	741917.7	3154.968	10697.32	72.01247	
10.22	741906.1	3155.344	10708.56	72.01248	
10.23	741894.5	3155.72	10719.79	72.01249	
10.24	741882.9	3156.096	10731.03	72.01251	
10.25	741871.3	3156.472	10742.27	72.01252	
10.26	741859.6	3156.847	10753.5	72.01253	
10.27	741848	3157.223	10764.74	72.01255	
10.28	741836.4	3157.598	10775.99	72.01256	
10.29	741824.8	3157.973	10787.23	72.01257	
10.3	741813.2	3158.348	10798.47	72.01258	
10.31	741801.5	3158.723	10809.72	72.0126	
10.32	741789.9	3159.097	10820.97	72.01261	
10.33	741778.3	3159.472	10832.21	72.01262	
10.34	741766.7	3159.846	10843.46	72.01264	
10.35	741755.1	3160.221	10854.71	72.01265	
10.36	741743.4	3160.595	10865.97	72.01266	
10.37	741731.8	3160.969	10877.22	72.01268	
10.38	741720.2	3161.343	10888.47	72.01269	
10.39	741708.5	3161.716	10899.73	72.0127	
10.4	741696.9	3162.09	10910.99	72.01272	
10.41	741685.3	3162.463	10922.25	72.01273	
10.42	741673.6	3162.837	10933.51	72.01274	
10.43	741662	3163.21	10944.77	72.01276	
10.44	741650.4	3163.583	10956.03	72.01277	
10.45	741638.7	3163.956	10967.3	72.01278	
10.46	741627.1	3164.328	10978.56	72.01279	
10.47	741615.5	3164.701	10989.83	72.01281	
10.48	741603.8	3165.073	11001.1	72.01282	
10.49	741592.2	3165.446	11012.37	72.01283	
10.5	741580.5	3165.818	11023.64	72.01285	
10.51	741568.9	3166.19	11034.91	72.01286	
10.52	741557.2	3166.562	11046.18	72.01287	
10.53	741545.6	3166.934	11057.46	72.01289	
10.54	741533.9	3167.305	11068.73	72.0129	
10.55	741522.3	3167.677	11080.01	72.01291	
10.56	741510.7	3168.048	11091.29	72.01293	
10.57	741499	3168.419	11102.57	72.01294	
10.58	741487.3	3168.79	11113.85	72.01295	
10.59	741475.7	3169.161	11125.13	72.01297	
10.6	741464	3169.532	11136.42	72.01298	
10.61	741452.4	3169.903	11147.7	72.01299	
10.62	741440.7	3170.273	11158.99	72.013	
10.63	741429.1	3170.644	11170.28	72.01302	
10.64	741417.4	3171.014	11181.57	72.01303	
10.65	741405.7	3171.384	11192.86	72.01304	
10.66	741394.1	3171.754	11204.15	72.01306	
10.67	741382.4	3172.124	11215.44	72.01307	
10.68	741370.8	3172.493	11226.74	72.01308	
10.69	741359.1	3172.863	11238.03	72.0131	
10.7	741347.4	3173.232	11249.33	72.01311	
10.71	741335.8	3173.602	11260.63	72.01312	
10.72	741324.1	3173.971	11271.93	72.01314	
10.73	741312.4	3174.34	11283.23	72.01315	
10.74	741300.7	3174.708	11294.53	72.01316	
10.75	741289.1	3175.077	11305.83	72.01318	
10.76	741277.4	3175.446	11317.14	72.01319	
10.77	741265.7	3175.814	11328.45	72.0132	
10.78	741254.1	3176.182	11339.75	72.01322	
10.79	741242.4	3176.55	11351.06	72.01323	
10.8	741230.7	3176.918	11362.37	72.01324	
10.81	741219	3177.286	11373.68	72.01326	
10.82	741207.3	3177.654	11385	72.01327	
10.83	741195.7	3178.022	11396.31	72.01328	
10.84	741184	3178.389	11407.63	72.01329	
10.85	741172.3	3178.756	11418.94	72.01331	
10.86	741160.6	3179.123	11430.26	72.01332	
10.87	741148.9	3179.49	11441.58	72.01333	
10.88	741137.2	3179.857	11452.9	72.01335	
10.89	741125.5	3180.224	11464.22	72.01336	
10.9	741113.8	3180.59	11475.55	72.01337	
10.91	741102.2	3180.957	11486.87	72.01339	
10.92	741090.5	3181.323	11498.2	72.0134	
10.93	741078.8	3181.689	11509.53	72.01341	
10.94	741067.1	3182.055	11520.85	72.01343	
10.95	741055.4	3182.421	11532.18	72.01344	
10.96	741043.7	3182.787	11543.52	72.01345	
10.97	741032	3183.152	11554.85	72.01347	
10.98	741020.3	3183.518	11566.18	72.01348	
10.99	741008.6	3183.883	11577.52	72.01349	
11	740996.9	3184.248	11588.85	72.01351	
11.01	740985.2	3184.613	11600.19	72.01352	
11.02	740973.5	3184.978	11611.53	72.01353	
11.03	740961.8	3185.343	11622.87	72.01355	
11.04	740950.1	3185.707	11634.21	72.01356	
11.05	740938.4	3186.072	11645.55	72.01357	
11.06	740926.7	3186.436	11656.9	72.01359	
11.07	740914.9	3186.8	11668.24	72.0136	
11.08	740903.2	3187.164	11679.59	72.01361	
11.09	740891.5	3187.528	11690.94	72.01362	
11.1	740879.8	3187.892	11702.29	72.01364	
11.11	740868.1	3188.255	11713.64	72.01365	
11.12	740856.4	3188.619	11724.99	72.01366	
11.13	740844.7	3188.982	11736.34	72.01368	
11.14	740832.9	3189.345	11747.7	72.01369	
11.15	740821.2	3189.708	11759.06	72.0137	
11.16	740809.5	3190.071	11770.41	72.01372	
11.17	740797.8	3190.434	11781.77	72.01373	
11.18	740786.1	3190.796	11793.13	72.01374	
11.19	740774.3	3191.159	11804.49	72.01376	
11.2	740762.6	3191.521	11815.85	72.01377	
11.21	740750.9	3191.883	11827.22	72.01378	
11.22	740739.2	3192.245	11838.58	72.0138	
11.23	740727.4	3192.607	11849.95	72.01381	
11.24	740715.7	3192.969	11861.32	72.01382	
11.25	740704	3193.33	11872.68	72.01384	
11.26	740692.2	3193.691	11884.05	72.01385	
11.27	740680.5	3194.053	11895.43	72.01386	
11.28	740668.8	3194.414	11906.8	72.01388	
